"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Looking forward to honoring some brave young people tonight at @ChildDefender where I started my career. Tune in: https://t.co/4gmaM2A9Dx -H",FALSE,56246,NA,2016-11-17 00:15:53,FALSE,NA,"799043343275753472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",7672,FALSE,FALSE,NA,NA
"Scripture tells us: Let us not grow weary in doing good, for in due season, we shall reap, if we do not lose heart. https://t.co/snXfdLgZq8",FALSE,213509,NA,2016-11-09 18:55:10,FALSE,NA,"796425920378765313",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",69493,FALSE,FALSE,NA,NA
"“Let us have faith in each other. Let us not grow weary. Let us not lose heart. For there are more seasons to come and...more work to do.”",FALSE,200333,NA,2016-11-09 16:53:19,FALSE,NA,"796395255432146948",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",74058,FALSE,FALSE,NA,NA
"“We are stronger together and will go forward together. And you should never, ever regret fighting for that.” —Hillary",FALSE,171253,NA,2016-11-09 16:53:02,FALSE,NA,"796395181008416773",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",66317,FALSE,FALSE,NA,NA
"“I am grateful to our country for all it has given me. I count my blessings every day that I am an American.” —Hillary",FALSE,86634,NA,2016-11-09 16:52:19,FALSE,NA,"796395004331786246",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",18515,FALSE,FALSE,NA,NA
"""To all the little girls watching...never doubt that you are valuable and powerful &amp; deserving of every chance &amp; opportunity in the world.""",FALSE,1318310,NA,2016-11-09 16:51:59,FALSE,NA,"796394920051441664",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",674723,FALSE,FALSE,NA,NA
"""We have still have not shattered that highest and hardest glass ceiling. But some day, someone will."" —Hillary",FALSE,133790,NA,2016-11-09 16:51:46,FALSE,NA,"796394862429999104",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",52304,FALSE,FALSE,NA,NA
"""To all the women...who put their faith in this campaign and in me...nothing has made me prouder than to be your champion."" —Hillary",FALSE,247487,NA,2016-11-09 16:50:46,FALSE,NA,"796394614244646912",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",84153,FALSE,FALSE,NA,NA
"""This loss hurts. But please never stop believing that fighting for what’s right is worth it."" —Hillary",FALSE,283885,NA,2016-11-09 16:50:23,FALSE,NA,"796394515582095361",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",135628,FALSE,FALSE,NA,NA
"""To Bill, Chelsea, Marc, Charlotte, Aidan, our brothers, and our entire family—my love for you means more than I can ever express."" —Hillary",FALSE,56403,NA,2016-11-09 16:47:31,FALSE,NA,"796393795965304833",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",8542,FALSE,FALSE,NA,NA
"""To Barack and Michelle Obama, our country owes you an enormous debt of gratitude. We thank you for your graceful, determined leadership.”",FALSE,277092,NA,2016-11-09 16:47:13,FALSE,NA,"796393719524130816",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",125467,FALSE,FALSE,NA,NA
"""I want to thank Tim Kaine and Anne Holton for being our partners on this journey."" —Hillary",FALSE,39707,NA,2016-11-09 16:45:58,FALSE,NA,"796393404095692800",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",6426,FALSE,FALSE,NA,NA
"""Our responsibility as citizens is to keep doing our part to build that better, stronger, fairer America we seek. And I know you will.”",FALSE,68133,NA,2016-11-09 16:45:42,FALSE,NA,"796393337712443392",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",20013,FALSE,FALSE,NA,NA
"""Our constitutional democracy demands our participation, not just every four years, but all the time."" —Hillary",FALSE,48952,NA,2016-11-09 16:44:28,FALSE,NA,"796393027975729152",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",14153,FALSE,FALSE,NA,NA
"“Donald Trump is going to be our president. We owe him an open mind and the chance to lead.” —Hillary",FALSE,118969,NA,2016-11-09 16:43:34,FALSE,NA,"796392800350863360",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",50246,FALSE,FALSE,NA,NA
"""We have seen that our nation is more deeply divided than we thought. But I still believe in America—and I always will."" —Hillary",FALSE,67770,NA,2016-11-09 16:43:20,FALSE,NA,"796392743027310592",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",20940,FALSE,FALSE,NA,NA
"""I want you to remember this: Our campaign was never about one person or even one election. It was about the country we love.” —Hillary",FALSE,60722,NA,2016-11-09 16:43:06,FALSE,NA,"796392680888614912",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",16579,FALSE,FALSE,NA,NA
"“You represent the best of America, and being your candidate has been one of the greatest honors of my life.” —Hillary to @HFA",FALSE,38597,NA,2016-11-09 16:42:39,FALSE,NA,"796392571073335296",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",8712,FALSE,FALSE,NA,NA
"""This is not the outcome we wanted. I’m sorry we did not win this election for the values we share and the vision we hold for our country.""",FALSE,75434,NA,2016-11-09 16:42:21,FALSE,NA,"796392494435102722",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",25101,FALSE,FALSE,NA,NA
"“I hope that he will be a successful president for all Americans.” —Hillary on Donald Trump",FALSE,29020,NA,2016-11-09 16:42:06,FALSE,NA,"796392429112926208",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",8428,FALSE,FALSE,NA,NA
"“Last night I congratulated Donald Trump and offered to work with him on behalf of our country.” —Hillary",FALSE,36072,NA,2016-11-09 16:41:42,FALSE,NA,"796392332467851264",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",9770,FALSE,FALSE,NA,NA
"Watch Hillary deliver remarks on the election from New York City: https://t.co/MTRLzjN42x",FALSE,12301,NA,2016-11-09 16:34:22,FALSE,NA,"796390484084215808",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2909,FALSE,FALSE,NA,NA
"This team has so much to be proud of. Whatever happens tonight, thank you for everything. https://t.co/x13iWOzILL",FALSE,347310,NA,2016-11-09 01:55:01,FALSE,NA,"796169187882369024",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",128740,FALSE,FALSE,NA,NA
"RT @timkaine: Thinking about my daughter right now. No little girl will ever again have to wonder whether she, too, can be president. https…",FALSE,0,NA,2016-11-09 01:42:10,FALSE,NA,"796165954048757760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",15167,TRUE,FALSE,NA,NA
"RT @HillaryforNC: If you haven't voted, NC, @POTUS needs you to get in line. As long as you're in line when polls close, you can vote. http…",FALSE,0,NA,2016-11-09 00:45:15,FALSE,NA,"796151631335329792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",5800,TRUE,FALSE,NA,NA
"Remember, if you are in line before polls close, you can vote! Have a question? Call 1-917-444-5915. https://t.co/2MVKOatmvy",FALSE,20253,NA,2016-11-09 00:12:06,FALSE,NA,"796143289971994624",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",11811,FALSE,FALSE,NA,NA
"Election Day is almost over. Don’t wait—go vote now! 
Confirm where you vote at https://t.co/jfd3CXLD1s https://t.co/IvyE2hJFEU",FALSE,11652,NA,2016-11-08 22:54:21,FALSE,NA,"796123724479164416",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",4100,FALSE,FALSE,NA,NA
"RT @RobbyMook: Strong Dem Broward + Orange Counties, FL surpassed total 2012 turnout as of 4pm. Amazing work, @HillaryforFL volunteers! #GO…",FALSE,0,NA,2016-11-08 22:02:33,FALSE,NA,"796110686434787329",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1697,TRUE,FALSE,NA,NA
"Our neighbors in battleground states need your help. Make calls to remind Hillary supporters to go vote: https://t.co/Iyboc4TNeA",FALSE,5919,NA,2016-11-08 21:02:19,FALSE,NA,"796095529637789696",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1694,FALSE,FALSE,NA,NA
"Today's the day when we show how much stronger we are together. Once you’ve voted, sign up for a volunteer shift: https://t.co/KUIKH9W2ct",FALSE,9441,NA,2016-11-08 20:01:45,FALSE,NA,"796080287985926144",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2811,FALSE,FALSE,NA,NA
"It's going to be close, and we need you on this team. Confirm where to vote today: https://t.co/jfd3CXLD1s",FALSE,7217,NA,2016-11-08 18:59:21,FALSE,NA,"796064581865078784",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2283,FALSE,FALSE,NA,NA
"If you’ve already voted, jump on the phone and remind voters in key battleground states to go vote:… https://t.co/KZhrr7FCuD",FALSE,6196,NA,2016-11-08 18:25:56,TRUE,NA,"796056175179599872",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2268,FALSE,FALSE,NA,NA
"RT @VP: Today is Election Day in America. It’s time to get out and vote. https://t.co/a0MJUF4QIy",FALSE,0,NA,2016-11-08 17:23:42,FALSE,NA,"796040510997676032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",3588,TRUE,FALSE,NA,NA
"Today, let's show the world that love will always trump hate. https://t.co/jfd3CXu1CS https://t.co/a7FXGtAfiG",FALSE,30315,NA,2016-11-08 17:09:08,FALSE,NA,"796036845700141056",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","HillaryClinton",14583,FALSE,FALSE,NA,NA
"RT @aliciakeys: This morning, I woke up feeling hopeful for the power of our voice, for unity, for our continued progress. #VoteLove #ImWit…",FALSE,0,NA,2016-11-08 16:59:17,FALSE,NA,"796034365696446464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",10126,TRUE,FALSE,NA,NA
"How do we go high? 

We vote: https://t.co/jfd3CXu1CS https://t.co/rx5OWheuBd",FALSE,11878,NA,2016-11-08 16:39:30,FALSE,NA,"796029388043141120",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","HillaryClinton",4291,FALSE,FALSE,NA,NA
"Already voted? That's great! Now help Hillary win by signing up to make calls now: https://t.co/2yc00omuvC",FALSE,4114,NA,2016-11-08 16:18:24,FALSE,NA,"796024078993911808",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1412,FALSE,FALSE,NA,NA
"RT @JeanneShaheen: We just voted to elect the 1st woman to be our President. Let me tell you, it feels amazing! #nhpolitics https://t.co/iK…",FALSE,0,NA,2016-11-08 16:15:08,FALSE,NA,"796023255580680192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1680,TRUE,FALSE,NA,NA
"RT @elizabethforma: This morning I proudly cast my vote for @HillaryClinton to be the next President of the United States. #ImWithHer https…",FALSE,0,NA,2016-11-08 16:10:19,FALSE,NA,"796022046593531904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",4841,TRUE,FALSE,NA,NA
"RT @POTUS: Today, progress is on the ballot. Go vote - then make sure your friends, your family, and everyone you know votes too.",FALSE,0,NA,2016-11-08 16:03:58,FALSE,NA,"796020446693101568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",54868,TRUE,FALSE,NA,NA
"RT @EricaSmegs: Don't worry, Mom, I'll remember to vote today even though ur not here to remind me. Love you. This one is for you. https://…",FALSE,0,NA,2016-11-08 15:19:57,FALSE,NA,"796009368097554432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",2784,TRUE,FALSE,NA,NA
"Happy Election Day! https://t.co/jfd3CXLD1s https://t.co/IfOBRuvQzJ",FALSE,25004,NA,2016-11-08 15:09:05,FALSE,NA,"796006636078985216",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",6823,FALSE,FALSE,NA,NA
"Today's the day when we show how much stronger we are together. Once you’ve voted, sign up for a volunteer shift:… https://t.co/khCcNeoYal",FALSE,5007,NA,2016-11-08 15:03:04,TRUE,NA,"796005120043548672",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1610,FALSE,FALSE,NA,NA
"RT @ChelseaClinton: Couldn’t be more proud of my mom &amp; the campaign she's run. Let’s bring it home for her today. https://t.co/Mw1JC5L9rj",FALSE,0,NA,2016-11-08 14:52:50,FALSE,NA,"796002546036965377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",2880,TRUE,FALSE,NA,NA
"RT @repjohnlewis: The right to vote is precious, almost sacred. It is the most powerful nonviolent tool or instrument we have in a democrat…",FALSE,0,NA,2016-11-08 14:26:20,FALSE,NA,"795995877001334785",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",17160,TRUE,FALSE,NA,NA
"RT @JeremyShorr: She once told me girls couldn't be #astronauts or #presidents. Showed her #SallyRide. Hope to show her @HillaryClinton tom…",FALSE,0,NA,2016-11-08 14:22:38,FALSE,NA,"795994944339066882",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",2779,TRUE,FALSE,NA,NA
"Everything we’ve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https://t.co/AhvOOB6L6C",FALSE,80855,NA,2016-11-08 13:59:37,FALSE,NA,"795989151116095488",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",59080,FALSE,FALSE,NA,NA
"RT @timkaine: I wanted to be first at my polling place, but 99-year-old Minerva Turpin beat me to it. Looks like I need to get used to bein…",FALSE,0,NA,2016-11-08 13:23:33,FALSE,NA,"795980075917344769",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",24956,TRUE,FALSE,NA,NA
"Let’s go make some history today. https://t.co/jfd3CXLD1s https://t.co/IbRcWWun7J",FALSE,27667,NA,2016-11-08 13:00:42,FALSE,NA,"795974327611129856",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","HillaryClinton",13115,FALSE,FALSE,NA,NA
"RT @TheDemocrats: Let us bend the arc of history toward justice once more. https://t.co/JjkvA5ZKTj",FALSE,0,NA,2016-11-08 12:47:19,FALSE,NA,"795970957383004160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",2893,TRUE,FALSE,NA,NA
"RT @johnlegend: Donald Trump is unfit for the office of president. Fortunately, there's an exceptionally qualified candidate @HillaryClinto…",FALSE,0,NA,2016-11-08 12:35:51,FALSE,NA,"795968073543127040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",9746,TRUE,FALSE,NA,NA
"It's Election Day! Millions of Americans have cast their votes for Hillary—join them and confirm where you vote: https://t.co/jfd3CXLD1s",FALSE,7343,NA,2016-11-08 12:01:49,FALSE,NA,"795959509537722369",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2537,FALSE,FALSE,NA,NA
"Don't stand still. Vote today: https://t.co/jfd3CXLD1s #ElectionDay #MannequinChallenge https://t.co/4KAv2zu0rd",FALSE,91406,NA,2016-11-08 11:47:18,FALSE,NA,"795955854059171840",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","HillaryClinton",51039,FALSE,FALSE,NA,NA
"It’s Election Day and polls are officially open. When will you vote today? Confirm where to go here:… https://t.co/msNrG1MBGB",FALSE,6589,NA,2016-11-08 11:01:21,TRUE,NA,"795944292028182528",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2953,FALSE,FALSE,NA,NA
"There's no such thing as a vote that doesn't count. Today, you can make the difference.

RT this—and go vote!… https://t.co/nIiPIKOieu",FALSE,14536,NA,2016-11-08 10:07:14,TRUE,NA,"795930670988197889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HillaryClinton",8595,FALSE,FALSE,NA,NA
"In America, we build bridges, not walls.
Let’s go out and prove that love trumps hate.
https://t.co/jfd3CXLD1s https://t.co/VTl1jexKON",FALSE,9915,"HillaryClinton",2016-11-08 06:13:13,FALSE,"795870702834515968","795871778769895425","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",4544,FALSE,FALSE,NA,NA
"""If you believe we should never write discrimination into our laws...you’ve got to vote!” —Hillary https://t.co/jfd3CXLD1s",FALSE,4286,"HillaryClinton",2016-11-08 06:08:56,FALSE,"795869569709735936","795870702834515968","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1529,FALSE,FALSE,NA,NA
"""If you believe in science and that we have to act on climate change, then you have to vote!"" —Hillary https://t.co/jfd3CXLD1s",FALSE,3265,"HillaryClinton",2016-11-08 06:08:06,FALSE,"795869569709735936","795870493240913924","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1289,FALSE,FALSE,NA,NA
"""It’s not just my name or Donald Trump’s name on the ballot—it’s the kind of country we want.” —Hillary https://t.co/jfd3CXLD1s",FALSE,3272,"HillaryClinton",2016-11-08 06:04:26,FALSE,"795868808367968256","795869569709735936","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1075,FALSE,FALSE,NA,NA
"“You can vote for a hopeful, inclusive, big-hearted vision for America.” —Hillary https://t.co/jfd3CXLD1s https://t.co/JJcIfaLSSf",FALSE,2593,"HillaryClinton",2016-11-08 06:01:25,FALSE,"795868063761657856","795868808367968256","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1007,FALSE,FALSE,NA,NA
"“I believe that she will win!
I believe that she will win!” https://t.co/DhNoz11ARV",FALSE,7391,"HillaryClinton",2016-11-08 05:58:27,FALSE,"795865278034935809","795868063761657856","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",3771,FALSE,FALSE,NA,NA
"""I am so excited that I finally get to vote for my mom in a few hours.” —@ChelseaClinton https://t.co/jfd3CXLD1s",FALSE,3262,"HillaryClinton",2016-11-08 05:47:23,FALSE,"795856862939906048","795865278034935809","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",957,FALSE,FALSE,NA,NA
"RT @rubycramer: Final rally of the Hillary Clinton campaign in Raleigh, N.C., and it's officially Tuesday, Nov. 8. https://t.co/EhOKHvnHtA",FALSE,0,NA,2016-11-08 05:31:06,FALSE,NA,"795861181428879360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1955,TRUE,FALSE,NA,NA
"Join Hillary for her last rally of the campaign in Raleigh, North Carolina: https://t.co/a6K9DWYY3e",FALSE,5362,NA,2016-11-08 05:13:57,FALSE,NA,"795856862939906048",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1237,FALSE,FALSE,NA,NA
"Stronger together. https://t.co/9TkaJrjW0a",FALSE,52147,NA,2016-11-08 04:52:23,FALSE,NA,"795851436743622656",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",17572,FALSE,FALSE,NA,NA
"""If you believe that racism and sexism and bigotry have no place in our country...you need to vote."" https://t.co/nIOvu5x85c",FALSE,9911,NA,2016-11-08 04:08:46,FALSE,NA,"795840460778602496",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",4068,FALSE,FALSE,NA,NA
"RT @RobbyMook: We've broken early vote records across the country. Tomorrow, history is up to you, @HFA volunteers! #GOTVforHRC https://t.c…",FALSE,0,NA,2016-11-08 03:48:40,FALSE,NA,"795835404121440256",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2778,TRUE,FALSE,NA,NA
"27 million Latinos are eligible to vote this year.

Millions have already voted.

Ready to join them?… https://t.co/iwXHFHbquc",FALSE,13942,NA,2016-11-08 03:09:50,TRUE,NA,"795825627840462848",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","HillaryClinton",4941,FALSE,FALSE,NA,NA
"“Let’s make history!” —Hillary https://t.co/33JmMKRfR4",FALSE,19192,"HillaryClinton",2016-11-08 02:32:03,FALSE,"795815260322230272","795816121173741568","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",8623,FALSE,FALSE,NA,NA
"“We need your help, knocking on doors and making phone calls, helping to turn people out.” —Hillary https://t.co/iWKBOE1i18",FALSE,3795,"HillaryClinton",2016-11-08 02:28:38,FALSE,"795814936970756097","795815260322230272","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1294,FALSE,FALSE,NA,NA
"""I am not going to let anybody rip up the progress that we’ve made.” —Hillary https://t.co/8wuWIUfBst",FALSE,4541,"HillaryClinton",2016-11-08 02:27:21,FALSE,"795814176392445953","795814936970756097","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1873,FALSE,FALSE,NA,NA
"""Tomorrow, we face the test of our time. What will we vote for?” —Hillary https://t.co/jfd3CXLD1s https://t.co/6qcgsS0qjp",FALSE,2793,"HillaryClinton",2016-11-08 02:24:19,FALSE,"795813304459468800","795814176392445953","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",990,FALSE,FALSE,NA,NA
"""We don’t want to shrink the vision of this country. We want to keep expanding it.” —Hillary",FALSE,2829,"HillaryClinton",2016-11-08 02:20:51,FALSE,"795812567881019392","795813304459468800","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1068,FALSE,FALSE,NA,NA
"""I believe with all my heart that our best days are still ahead of us, if we reach for them together.” —Hillary in Philly",FALSE,3255,"HillaryClinton",2016-11-08 02:17:56,FALSE,"795811042819473408","795812567881019392","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1283,FALSE,FALSE,NA,NA
"""I am betting that tomorrow, you will reject fear, and you'll choose hope.” —@POTUS",FALSE,4253,"HillaryClinton",2016-11-08 02:11:52,FALSE,"795810916445065220","795811042819473408","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1821,FALSE,FALSE,NA,NA
"""I’m betting that young people turn out to vote because your future is at stake.” —@POTUS",FALSE,2869,"HillaryClinton",2016-11-08 02:11:22,FALSE,"795809591875555328","795810916445065220","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1091,FALSE,FALSE,NA,NA
"RT @CNN: President Obama: ""We now have the chance to elect a 45th president who will build on our progress"" https://t.co/naPsHB84G4",FALSE,0,NA,2016-11-08 02:07:58,FALSE,NA,"795810062153433092",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",3603,TRUE,FALSE,NA,NA
"“Don’t boo, vote!” —@POTUS https://t.co/jfd3CXLD1s https://t.co/LPGUUEty3E",FALSE,4649,"HillaryClinton",2016-11-08 02:06:06,FALSE,"795808707410034688","795809591875555328","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2033,FALSE,FALSE,NA,NA
"“You don’t just have to vote against someone, you have somebody extraordinary to vote for.” —@POTUS https://t.co/o70dVreNPB",FALSE,4614,"HillaryClinton",2016-11-08 02:02:35,FALSE,"795808117925810176","795808707410034688","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1955,FALSE,FALSE,NA,NA
"""If his closest advisors don’t trust him to tweet, why would any of us trust him with the nuclear codes?” —@POTUS on Trump",FALSE,3482,"HillaryClinton",2016-11-08 02:00:15,FALSE,"795808003912044544","795808117925810176","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1732,FALSE,FALSE,NA,NA
"""Tomorrow...the choice you face when you step into that voting booth could not be more clear and could not be more serious.” —@POTUS",FALSE,1899,"HillaryClinton",2016-11-08 01:59:48,FALSE,"795807616916197376","795808003912044544","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",787,FALSE,FALSE,NA,NA
"""We have a chance to elect a 45th president who will build on our progress, who will finish the job.” —@POTUS",FALSE,1853,"HillaryClinton",2016-11-08 01:58:15,FALSE,"795807286375682048","795807616916197376","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",751,FALSE,FALSE,NA,NA
"“Hello Philadelphia! Are you fired up? Are you ready to go?” —@POTUS https://t.co/m3diE0KsAY",FALSE,1695,"HillaryClinton",2016-11-08 01:56:57,FALSE,"795805991283683328","795807286375682048","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",562,FALSE,FALSE,NA,NA
"""Tomorrow, with your vote, you can say that this country has always been great, that it is the greatest nation on earth.” —@FLOTUS",FALSE,2492,"HillaryClinton",2016-11-08 01:51:48,FALSE,"795805741881970688","795805991283683328","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1036,FALSE,FALSE,NA,NA
