Tweet,Candidate,rt,word
2017-05-01 | 17:24:06 | GMT | EmmanuelMacron | I want us to change this globalization without cutting it. #Ensemble Pic.twitter.com/sQD3c1peeI | #Ensemble | 59 | 464 | 720,Macron,FALSE,#ensemble
2017-05-01 | 17:14:10 | GMT | EmmanuelMacron | I Fendrai what was done during this quinquennium to strengthen the rights of homosexuals. #Ensemble | #Ensemble | 91 | 746 | 1380,Macron,FALSE,#ensemble
2017-05-01 | 17:14:10 | GMT | EmmanuelMacron | I Fendrai what was done during this quinquennium to strengthen the rights of homosexuals. #Ensemble | #Ensemble | 91 | 746 | 1380,Macron,FALSE,#ensemble
2017-05-01 | 17:02:23 | GMT | EmmanuelMacron | We want a strong Europe because we will have a strong France. We will have to make those changes. #Ensemble | #Ensemble | 78 | 361 | 699,Macron,FALSE,#ensemble
2017-05-01 | 17:02:23 | GMT | EmmanuelMacron | We want a strong Europe because we will have a strong France. We will have to make those changes. #Ensemble | #Ensemble | 78 | 361 | 699,Macron,FALSE,#ensemble
2017-05-01 | 16:58:19 | GMT | EmmanuelMacron | I will never accept that the French who believe in Islam are insulted because they believe in Islam. #Ensemble | #Ensemble | 156 | 490 | 816,Macron,FALSE,#ensemble
2017-05-01 | 16:58:19 | GMT | EmmanuelMacron | I will never accept that the French who believe in Islam are insulted because they believe in Islam. #Ensemble | #Ensemble | 156 | 490 | 816,Macron,FALSE,#ensemble
2017-05-01 | 16:54:09 | GMT | EmmanuelMacron | I want to pay a tribute to the CRS who had to undergo Violence this afternoon ¨. #Ensemble | #Ensemble | 57 | 368 | 744,Macron,FALSE,#ensemble
2017-05-01 | 16:54:09 | GMT | EmmanuelMacron | I want to pay a tribute to the CRS who had to undergo Violence this afternoon ¨. #Ensemble | #Ensemble | 57 | 368 | 744,Macron,FALSE,#ensemble
2017-05-01 | 16:52:13 | GMT | EmmanuelMacron | We MantÃ ¨ lerons the associations that grow At the Hatred of the public and do not abide by its laws. #Ensemble Pic.twitter.com/g9kxOhKqUv | #Ensemble | 119 | 531 | 856,Macron,FALSE,#ensemble
2017-05-01 | 16:52:13 | GMT | EmmanuelMacron | We MantÃ ¨ lerons the associations that grow At the Hatred of the public and do not abide by its laws. #Ensemble Pic.twitter.com/g9kxOhKqUv | #Ensemble | 119 | 531 | 856,Macron,FALSE,#ensemble
2017-05-01 | 16:47:51 | GMT | EmmanuelMacron | I applaud the workers and their representatives who have filÃ today. Social law is a fight we ¨ Nerons #Together. |#Ensemble | 91 | 369 | 678,Macron,FALSE,#together
2017-05-01 | 16:46:23 | GMT | EmmanuelMacron | I will confirm the agreements for Guyana signed by the current government. #Ensemble | #Ensemble | 40 | 279 | 451,Macron,FALSE,#ensemble
2017-05-01 | 16:46:23 | GMT | EmmanuelMacron | I will confirm the agreements for Guyana signed by the current government. #Ensemble | #Ensemble | 40 | 279 | 451,Macron,FALSE,#ensemble
2017-05-01 | 16:44:48 | GMT | EmmanuelMacron | Our fight is also a fight against obscurantism and falsehood. The national Front has fed on it. #Ensemble Pic.twitter.com/jdk5lIDp7K | #Ensemble | 51 | 444 | 631,Macron,FALSE,#ensemble
2017-05-01 | 16:44:48 | GMT | EmmanuelMacron | Our fight is also a fight against obscurantism and falsehood. The national Front has fed on it. #Ensemble Pic.twitter.com/jdk5lIDp7K | #Ensemble | 51 | 444 | 631,Macron,FALSE,#ensemble
2017-05-01 | 16:41:37 | GMT | EmmanuelMacron | I want to rebase our ¨ system. #Ensemble Pic.twitter.com/oxkmbbhqiB | #Ensemble | 76 | 319 | 579,Macron,FALSE,#ensemble
2017-05-01 | 16:41:37 | GMT | EmmanuelMacron | I want to rebase our ¨ system. #Ensemble Pic.twitter.com/oxkmbbhqiB | #Ensemble | 76 | 319 | 579,Macron,FALSE,#ensemble
2017-05-01 | 16:35:19 | GMT | EmmanuelMacron | We will renew the political life by giving half of our investitures to the New candidates. #Ensemble | #Ensemble | 79 | 341 | 565,Macron,FALSE,#ensemble
2017-05-01 | 16:35:19 | GMT | EmmanuelMacron | We will renew the political life by giving half of our investitures to the New candidates. #Ensemble | #Ensemble | 79 | 341 | 565,Macron,FALSE,#ensemble
2017-05-01 | 16:33:38 | GMT | EmmanuelMacron | We will end up with the practices of another age. We remoraliserons political life in the coming weeks. #Ensemble | #Ensemble | 39 | 329 | 566,Macron,FALSE,#ensemble
2017-05-01 | 16:33:38 | GMT | EmmanuelMacron | We will end up with the practices of another age. We remoraliserons political life in the coming weeks. #Ensemble | #Ensemble | 39 | 329 | 566,Macron,FALSE,#ensemble
2017-05-01 | 16:32:03 | GMT | EmmanuelMacron | I am fighting today so that you can democratically express your disagreements. My fight will make your fight possible. #Ensemble | #Ensemble | 111 | 706 | 974,Macron,FALSE,#ensemble
2017-05-01 | 16:32:03 | GMT | EmmanuelMacron | I am fighting today so that you can democratically express your disagreements. My fight will make your fight possible. #Ensemble | #Ensemble | 111 | 706 | 974,Macron,FALSE,#ensemble
2017-05-01 | 16:00:44 | GMT | EmmanuelMacron | They're not looking To delegatesThe evil but to exploit the beetles ¨ re. They live in our divisions. #Ensemble | #Ensemble | 106 | 563 | 955,Macron,FALSE,#ensemble
2017-05-01 | 16:00:44 | GMT | EmmanuelMacron | They're not looking To delegatesThe evil but to exploit the beetles ¨ re. They live in our divisions. #Ensemble | #Ensemble | 106 | 563 | 955,Macron,FALSE,#ensemble
2017-05-01 | 15:55:15 | GMT | EmmanuelMacron | The gifts of the FN are lies. They never finance. They never explain. There will be a cuckold in history. #Ensemble | #Ensemble | 189 | 714 | 1147,Macron,FALSE,#ensemble
2017-05-01 | 15:55:15 | GMT | EmmanuelMacron | The gifts of the FN are lies. They never finance. They never explain. There will be a cuckold in history. #Ensemble | #Ensemble | 189 | 714 | 1147,Macron,FALSE,#ensemble
2017-05-01 | 15:41:19 | GMT | EmmanuelMacron | I want to thank those who took their responsibilities by calling and committing to the vote. #Ensemble | #Ensemble | 63 | 441 | 984,Macron,FALSE,#ensemble
2017-05-01 | 15:41:19 | GMT | EmmanuelMacron | I want to thank those who took their responsibilities by calling and committing to the vote. #Ensemble | #Ensemble | 63 | 441 | 984,Macron,FALSE,#ensemble
2017-05-01 | 15:24:03 | GMT | EmmanuelMacron | The political landscape that we have known for so many years has been vanoui before our eyes in a matter of hours. #Ensemble pic.twitter.com/hpcOdiSEN8 | #Ensemble | 67 | 345 | 490,Macron,FALSE,#ensemble
2017-05-01 | 15:24:03 | GMT | EmmanuelMacron | The political landscape that we have known for so many years has been vanoui before our eyes in a matter of hours. #Ensemble pic.twitter.com/hpcOdiSEN8 | #Ensemble | 67 | 345 | 490,Macron,FALSE,#ensemble
2017-05-01 | 15:10:04 | GMT | EmmanuelMacron | We are 12 000 #Ensemble today. Https://www.pscp.tv/w/1nAKEBNvPAAGLÂ | #Ensemble | 524 | 1318 | 2342,Macron,FALSE,#ensemble
2017-05-01 | 15:10:04 | GMT | EmmanuelMacron | We are 12 000 #Ensemble today. Https://www.pscp.tv/w/1nAKEBNvPAAGLÂ | #Ensemble | 524 | 1318 | 2342,Macron,FALSE,#ensemble
2017-04-30 | 19:18:22 | GMT | EmmanuelMacron | I want to win but nobody writes the story for the French. #JT20H Pic.twitter.com/VFt7ljICch | #JT20H | 411 | 1083 | 2221,Macron,FALSE,#jt20h
2017-04-30 | 19:18:22 | GMT | EmmanuelMacron | I want to win but nobody writes the story for the French. #JT20H Pic.twitter.com/VFt7ljICch | #JT20H | 411 | 1083 | 2221,Macron,FALSE,#jt20h
2017-04-30 | 19:01:01 | GMT | EmmanuelMacron | I am not the result of the ¨ political system. I am the fruit of the public. #JT20H | #JT20H | 339 | 848 | 1631,Macron,FALSE,#jt20h
2017-04-30 | 19:01:01 | GMT | EmmanuelMacron | I am not the result of the ¨ political system. I am the fruit of the public. #JT20H | #JT20H | 339 | 848 | 1631,Macron,FALSE,#jt20h
We are attacking to the Women and men who bear the symbol of the public. #BourdinDirect | #BourdinDirect | 24 | 271 | 478,Macron,FALSE,#bourdindirect
We are attacking to the Women and men who bear the symbol of the public. #BourdinDirect | #BourdinDirect | 24 | 271 | 478,Macron,FALSE,#bourdindirect
2017-04-30 | 19:00:55 | GMT | EmmanuelMacron | The difference between Madame Le Pen and Me? I am not born in a castle and a political partyAlready incorporated©. #JT20H | #JT20H | 483 | 2926 | 4286,Macron,FALSE,#jt20h
2017-04-30 | 19:00:55 | GMT | EmmanuelMacron | The difference between Madame Le Pen and Me? I am not born in a castle and a political partyAlready incorporated©. #JT20H | #JT20H | 483 | 2926 | 4286,Macron,FALSE,#jt20h
2017-04-30 | 18:50:52 | GMT | EmmanuelMacron | Today the question is Simple: Are we thinking of solving the ¨ problems of France by strengthening its cleavages? #JT20H | #JT20H | 115 | 576 | 1046,Macron,FALSE,#jt20h
2017-04-30 | 18:50:52 | GMT | EmmanuelMacron | Today the question is Simple: Are we thinking of solving the ¨ problems of France by strengthening its cleavages? #JT20H | #JT20H | 115 | 576 | 1046,Macron,FALSE,#jt20h
2017-04-30 | 18:37:10 | GMT | EmmanuelMacron | We are to a Moment of historical clarification of the fate of our country. #JT20H | #JT20H | 74 | 430 | 846,Macron,FALSE,#jt20h
2017-04-30 | 18:37:10 | GMT | EmmanuelMacron | We are to a Moment of historical clarification of the fate of our country. #JT20H | #JT20H | 74 | 430 | 846,Macron,FALSE,#jt20h
They will read me and give me a majority. #LE20H | #LE20H | 67 | 350 | 728,Macron,FALSE,#le20h
They will read me and give me a majority. #LE20H | #LE20H | 67 | 350 | 728,Macron,FALSE,#le20h
Political and moral. #Ensemble | #Ensemble | 57 | 351 | 691,Macron,FALSE,#ensemble
Political and moral. #Ensemble | #Ensemble | 57 | 351 | 691,Macron,FALSE,#ensemble
There will be no GPA. #Ensemble | #Ensemble | 74 | 258 | 493,Macron,FALSE,#ensemble
There will be no GPA. #Ensemble | #Ensemble | 74 | 258 | 493,Macron,FALSE,#ensemble
2017-04-28 | 20:18:54 | GMT | EmmanuelMacron | I want everyone to be able to live the life he has chosen. #MacronDirect | #MacronDirect | 158 | 415 | 813,Macron,FALSE,#macrondirect
2017-04-28 | 20:18:54 | GMT | EmmanuelMacron | I want everyone to be able to live the life he has chosen. #MacronDirect | #MacronDirect | 158 | 415 | 813,Macron,FALSE,#macrondirect
who want to succeed. We will give them the means to succeed in the school. #Ensemble | #Ensemble | 44 | 297 | 527,Macron,FALSE,#ensemble
who want to succeed. We will give them the means to succeed in the school. #Ensemble | #Ensemble | 44 | 297 | 527,Macron,FALSE,#ensemble
2017-04-28 | 20:18:25 | GMT | EmmanuelMacron | The ´ of politics must not be to promise happiness. Some have tried© : It was totalitarian regimes. #MacronDirect | #MacronDirect | 211 | 851 | 1469,Macron,FALSE,#macrondirect
2017-04-28 | 20:18:25 | GMT | EmmanuelMacron | The ´ of politics must not be to promise happiness. Some have tried© : It was totalitarian regimes. #MacronDirect | #MacronDirect | 211 | 851 | 1469,Macron,FALSE,#macrondirect
2017-04-28 | 20:15:44 | GMT | EmmanuelMacron | We invest in the People: EUR 15 billion for the qualification of young people and the less young. #MacronDirect Pic.twitter.com/ZSPAdMxwQd | #MacronDirect | 57 | 348 | 521,Macron,FALSE,#macrondirect
2017-04-28 | 20:15:44 | GMT | EmmanuelMacron | We invest in the People: EUR 15 billion for the qualification of young people and the less young. #MacronDirect Pic.twitter.com/ZSPAdMxwQd | #MacronDirect | 57 | 348 | 521,Macron,FALSE,#macrondirect
2017-04-28 | 20:11:16 | GMT | EmmanuelMacron | This will be offset for the municipalities. You will not be penalized. There will be no casualties. #MacronDirect | #MacronDirect | 73 | 225 | 416,Macron,FALSE,#macrondirect
2017-04-28 | 20:11:16 | GMT | EmmanuelMacron | This will be offset for the municipalities. You will not be penalized. There will be no casualties. #MacronDirect | #MacronDirect | 73 | 225 | 416,Macron,FALSE,#macrondirect
2017-04-28 | 20:11:04 | GMT | EmmanuelMacron | The exempt of the housing tax for 80% French is 10 billion. It will be financed by the economies we do. #MacronDirect Pic.twitter.com/PZCg6PYyBP | #MacronDirect | 193 | 543 | 937,Macron,FALSE,#macrondirect
2017-04-28 | 20:11:04 | GMT | EmmanuelMacron | The exempt of the housing tax for 80% French is 10 billion. It will be financed by the economies we do. #MacronDirect Pic.twitter.com/PZCg6PYyBP | #MacronDirect | 193 | 543 | 937,Macron,FALSE,#macrondirect
2017-04-28 | 20:03:44 | GMT | EmmanuelMacron | There will be no increase in the taxation on rents or real estate on the quinquennium. #MacronDirect | #MacronDirect | 56 | 369 | 585,Macron,FALSE,#macrondirect
2017-04-28 | 20:03:44 | GMT | EmmanuelMacron | There will be no increase in the taxation on rents or real estate on the quinquennium. #MacronDirect | #MacronDirect | 56 | 369 | 585,Macron,FALSE,#macrondirect
For everyone to have access ¨ S. #Ensemble Pic.twitter.com/rVNVxTJY0D | #Ensemble | 37 | 305 | 473,Macron,FALSE,#ensemble
For everyone to have access ¨ S. #Ensemble Pic.twitter.com/rVNVxTJY0D | #Ensemble | 37 | 305 | 473,Macron,FALSE,#ensemble
2017-04-28 | 20:02:13 | GMT | EmmanuelMacron | The Syrian issueIraqi: Military action against terrorists and diplomatic action for political stabilization. #MacronDirect PIC.TWITTER.COM/OAXYEUQOKB | #MacronDirect | 66 | 393 | 658,Macron,FALSE,#macrondirect
2017-04-28 | 20:02:13 | GMT | EmmanuelMacron | The Syrian issueIraqi: Military action against terrorists and diplomatic action for political stabilization. #MacronDirect PIC.TWITTER.COM/OAXYEUQOKB | #MacronDirect | 66 | 393 | 658,Macron,FALSE,#macrondirect
to the© Emancipation profound that our project allows for the school. #Ensemble Pic.twitter.com/zoQZhRoEHF | #Ensemble | 31 | 318 | 475,Macron,FALSE,#ensemble
to the© Emancipation profound that our project allows for the school. #Ensemble Pic.twitter.com/zoQZhRoEHF | #Ensemble | 31 | 318 | 475,Macron,FALSE,#ensemble
2017-04-28 | 19:54:42 | GMT | EmmanuelMacron | The fight against violence against Women Will be one of the objectives of the daily Security police. #MacronDirect | #MacronDirect | 47 | 460 | 814,Macron,FALSE,#macrondirect
2017-04-28 | 19:54:42 | GMT | EmmanuelMacron | The fight against violence against Women Will be one of the objectives of the daily Security police. #MacronDirect | #MacronDirect | 47 | 460 | 814,Macron,FALSE,#macrondirect
2017-04-28 | 19:48:07 | GMT | EmmanuelMacron | There will be a full and ¨ Ministry of Women's Rights. #MacronDirect | #MacronDirect | 186 | 982 | 1034,Macron,FALSE,#macrondirect
2017-04-28 | 19:48:07 | GMT | EmmanuelMacron | There will be a full and ¨ Ministry of Women's Rights. #MacronDirect | #MacronDirect | 186 | 982 | 1034,Macron,FALSE,#macrondirect
Many of those who support me will fight aspects of my project. I know that and I respect you. #Ensemble | #Ensemble | 63 | 444 | 663,Macron,FALSE,#ensemble
Many of those who support me will fight aspects of my project. I know that and I respect you. #Ensemble | #Ensemble | 63 | 444 | 663,Macron,FALSE,#ensemble
2017-04-28 | 19:35:39 | GMT | EmmanuelMacron | I will create more and renniser school life positions to facilitate ¨ access to the Education of disabled persons. #MacronDirect | #MacronDirect | 42 | 407 | 751,Macron,FALSE,#macrondirect
2017-04-28 | 19:35:39 | GMT | EmmanuelMacron | I will create more and renniser school life positions to facilitate ¨ access to the Education of disabled persons. #MacronDirect | #MacronDirect | 42 | 407 | 751,Macron,FALSE,#macrondirect
2017-04-28 | 19:15:43 | GMT | EmmanuelMacron | There will not be in the RuralitÃ of new school closure. #MacronDirect Https://en-marche.fr/emmanuel-macron/le-programme/educationÂ â € ¦ | #MacronDirect | 42 | 337 | 535,Macron,FALSE,#macrondirect
2017-04-28 | 19:15:43 | GMT | EmmanuelMacron | There will not be in the RuralitÃ of new school closure. #MacronDirect Https://en-marche.fr/emmanuel-macron/le-programme/educationÂ â € ¦ | #MacronDirect | 42 | 337 | 535,Macron,FALSE,#macrondirect
2017-04-28 | 19:13:26 | GMT | EmmanuelMacron | We will remove the numerus clausus. #MacronDirect | #MacronDirect | 169 | 558 | 881,Macron,FALSE,#macrondirect
2017-04-28 | 19:13:26 | GMT | EmmanuelMacron | We will remove the numerus clausus. #MacronDirect | #MacronDirect | 169 | 558 | 881,Macron,FALSE,#macrondirect
"Itâ € ™ s We! #Ensemble PIC.TWITTER.COM/AQDIIN6WFL ""| #Ensemble | 330 | 2766 | 3709",Macron,FALSE,#ensemble
"Itâ € ™ s We! #Ensemble PIC.TWITTER.COM/AQDIIN6WFL ""| #Ensemble | 330 | 2766 | 3709",Macron,FALSE,#ensemble
2017-04-28 | 19:04:27 | GMT | EmmanuelMacron | In our Project: The development of fiber and accessibility © 3g/4g. #MacronDirect Pic.twitter.com/Cxb14Z09my | #MacronDirect | 74 | 408 | 607,Macron,FALSE,#macrondirect
2017-04-28 | 19:04:27 | GMT | EmmanuelMacron | In our Project: The development of fiber and accessibility © 3g/4g. #MacronDirect Pic.twitter.com/Cxb14Z09my | #MacronDirect | 74 | 408 | 607,Macron,FALSE,#macrondirect
2017-04-28 | 19:02:24 | GMT | EmmanuelMacron | A large agricultural union showed that there were no two France. He took his responsibilities. #MacronDirect Http://www.ouest-france.fr/elections/presidentielle/presidentielle-la-fnsea-appelle-faire-le-choix-de-l-europe-4950894Â â € ¦ | #MacronDirect | 55 | 536 | 768,Macron,FALSE,#macrondirect
2017-04-28 | 19:02:24 | GMT | EmmanuelMacron | A large agricultural union showed that there were no two France. He took his responsibilities. #MacronDirect Http://www.ouest-france.fr/elections/presidentielle/presidentielle-la-fnsea-appelle-faire-le-choix-de-l-europe-4950894Â â € ¦ | #MacronDirect | 55 | 536 | 768,Macron,FALSE,#macrondirect
It will be Madame le Pen or us. We have a huge responsibility. #Ensemble | #Ensemble | 73 | 415 | 762,Macron,FALSE,#ensemble
It will be Madame le Pen or us. We have a huge responsibility. #Ensemble | #Ensemble | 73 | 415 | 762,Macron,FALSE,#ensemble
2017-04-28 | 18:59:02 | GMT | EmmanuelMacron | Jean-Luc MÃ © Lenchon commits two faults. #MacronDirect Pic.twitter.com/RC5mUDodax | #MacronDirect | 792 | 1046 | 1507,Macron,FALSE,#macrondirect
2017-04-28 | 18:59:02 | GMT | EmmanuelMacron | Jean-Luc MÃ © Lenchon commits two faults. #MacronDirect Pic.twitter.com/RC5mUDodax | #MacronDirect | 792 | 1046 | 1507,Macron,FALSE,#macrondirect
2017-04-28 | 18:53:53 | GMT | EmmanuelMacron | The fact that we have banalisÃ the national Front is a moral weakening. We cannot resolve that. #MacronDirect Pic.twitter.com/nCb0vJJSZo | #MacronDirect | 320 | 1827 | 2561,Macron,FALSE,#macrondirect
2017-04-28 | 18:53:53 | GMT | EmmanuelMacron | The fact that we have banalisÃ the national Front is a moral weakening. We cannot resolve that. #MacronDirect Pic.twitter.com/nCb0vJJSZo | #MacronDirect | 320 | 1827 | 2561,Macron,FALSE,#macrondirect
"2017-04-28 | 18:33:22 | GMT | EmmanuelMacron | "" LIVE | We're going to try to get everyone in this Tonight!  Https://facebook.com/EmmanuelMacron/videos/1955665601332683Â â € ¦ #MacronDirect pic.twitter.com/PYFCOjLyr4 ""| #MacronDirect | 35 | 285 | 506",Macron,FALSE,#macrondirect
"2017-04-28 | 18:33:22 | GMT | EmmanuelMacron | "" LIVE | We're going to try to get everyone in this Tonight!  Https://facebook.com/EmmanuelMacron/videos/1955665601332683Â â € ¦ #MacronDirect pic.twitter.com/PYFCOjLyr4 ""| #MacronDirect | 35 | 285 | 506",Macron,FALSE,#macrondirect
2017-04-27 | 12:53:39 | GMT | EmmanuelMacron | #LaRÃ © Union Our fight against terrorism will be uncompromising. I commend the courage of injured policemen and bring them my Support. |#LaRÃ © Union | 171 | 572 | 1207,Macron,FALSE,#larã
And not to the ¨ Department of Health. #MacronDirect pic.twitter.com/BlXcbRLwK8 | #MacronDirect | 100 | 706 | 1022,Macron,FALSE,#macrondirect
And not to the ¨ Department of Health. #MacronDirect pic.twitter.com/BlXcbRLwK8 | #MacronDirect | 100 | 706 | 1022,Macron,FALSE,#macrondirect
2017-04-26 | 20:01:00 | GMT | EmmanuelMacron | Do not give the national Front your beetles ¨ re. It does not irritate it. Don't give the national Front your hopes. He'll betray them. #MacronArras Pic.twitter.com/SxXbdoAWoX | #MacronArras | 758 | 2816 | 4155,Macron,FALSE,#macronarras
2017-04-26 | 20:01:00 | GMT | EmmanuelMacron | Do not give the national Front your beetles ¨ re. It does not irritate it. Don't give the national Front your hopes. He'll betray them. #MacronArras Pic.twitter.com/SxXbdoAWoX | #MacronArras | 758 | 2816 | 4155,Macron,FALSE,#macronarras
2017-04-26 | 19:54:04 | GMT | EmmanuelMacron | Our responsibility will be to re the unity of the country. Reconcile Beyond of Fractures. #MacronArras | #MacronArras | 81 | 399 | 781,Macron,FALSE,#macronarras
2017-04-26 | 19:54:04 | GMT | EmmanuelMacron | Our responsibility will be to re the unity of the country. Reconcile Beyond of Fractures. #MacronArras | #MacronArras | 81 | 399 | 781,Macron,FALSE,#macronarras
2017-04-26 | 19:14:01 | GMT | EmmanuelMacron | We will double the health homes to fight against the radical deserts. #MacronArras Pic.twitter.com/Eh3c458C6Y | #MacronArras | 72 | 408 | 722,Macron,FALSE,#macronarras
2017-04-26 | 19:14:01 | GMT | EmmanuelMacron | We will double the health homes to fight against the radical deserts. #MacronArras Pic.twitter.com/Eh3c458C6Y | #MacronArras | 72 | 408 | 722,Macron,FALSE,#macronarras
To better articulate private and public health. #MacronDirect Https://en-marche.fr/emmanuel-macron/le-programme/santeÂ â € ¦ | #MacronDirect | 41 | 334 | 526,Macron,FALSE,#macrondirect
To better articulate private and public health. #MacronDirect Https://en-marche.fr/emmanuel-macron/le-programme/santeÂ â € ¦ | #MacronDirect | 41 | 334 | 526,Macron,FALSE,#macrondirect
2017-04-26 | 19:13:45 | GMT | EmmanuelMacron | I will leave 18 months to the phone operators to deploy all over the 4g. #MacronArras Pic.twitter.com/75YuCQWNIP | #MacronArras | 170 | 598 | 997,Macron,FALSE,#macronarras
2017-04-26 | 19:13:45 | GMT | EmmanuelMacron | I will leave 18 months to the phone operators to deploy all over the 4g. #MacronArras Pic.twitter.com/75YuCQWNIP | #MacronArras | 170 | 598 | 997,Macron,FALSE,#macronarras
2017-04-26 | 19:09:02 | GMT | EmmanuelMacron | The project I'm wearing is only worth it if we know how to look in the face the distress of the middle and popular classes. #MacronArras PIC.TWITTER.COM/WNNBAR6KJP | #MacronArras | 144 | 585 | 1006,Macron,FALSE,#macronarras
2017-04-26 | 19:09:02 | GMT | EmmanuelMacron | The project I'm wearing is only worth it if we know how to look in the face the distress of the middle and popular classes. #MacronArras PIC.TWITTER.COM/WNNBAR6KJP | #MacronArras | 144 | 585 | 1006,Macron,FALSE,#macronarras
2017-04-26 | 19:02:35 | GMT | EmmanuelMacron | It is a ritiÃ of the people but it is a ¨ re. #MacronArras Pic.twitter.com/7RRhBGUtdH | #MacronArras | 308 | 2140 | 2878,Macron,FALSE,#macronarras
2017-04-26 | 19:02:35 | GMT | EmmanuelMacron | It is a ritiÃ of the people but it is a ¨ re. #MacronArras Pic.twitter.com/7RRhBGUtdH | #MacronArras | 308 | 2140 | 2878,Macron,FALSE,#macronarras
2017-04-26 | 19:00:07 | GMT | EmmanuelMacron | We will raise new Faces: Itâ € ™ s our promise. #MacronArras Https://en-marche.fr/le-mouvement/legislativesÂ â € ¦ | #MacronArras | 57 | 291 | 541,Macron,FALSE,#macronarras
2017-04-26 | 19:00:07 | GMT | EmmanuelMacron | We will raise new Faces: Itâ € ™ s our promise. #MacronArras Https://en-marche.fr/le-mouvement/legislativesÂ â € ¦ | #MacronArras | 57 | 291 | 541,Macron,FALSE,#macronarras
2017-04-26 | 18:53:21 | GMT | EmmanuelMacron | We all need to look at these fractured territories together. I will not leave a To Madame The Pen. #MacronArras | #MacronArras | 31 | 372 | 689,Macron,FALSE,#macronarras
2017-04-26 | 18:53:21 | GMT | EmmanuelMacron | We all need to look at these fractured territories together. I will not leave a To Madame The Pen. #MacronArras | #MacronArras | 31 | 372 | 689,Macron,FALSE,#macronarras
2017-04-26 | 18:44:53 | GMT | EmmanuelMacron | I only make sure that we want the same thing For The country. #MacronArras | #MacronArras | 33 | 189 | 393,Macron,FALSE,#macronarras
2017-04-26 | 18:44:53 | GMT | EmmanuelMacron | I only make sure that we want the same thing For The country. #MacronArras | #MacronArras | 33 | 189 | 393,Macron,FALSE,#macronarras
2017-04-26 | 18:44:47 | GMT | EmmanuelMacron | All progressives are welcome. I am not asking where they are coming from. #MacronArras | #MacronArras | 42 | 340 | 691,Macron,FALSE,#macronarras
2017-04-26 | 18:44:47 | GMT | EmmanuelMacron | All progressives are welcome. I am not asking where they are coming from. #MacronArras | #MacronArras | 42 | 340 | 691,Macron,FALSE,#macronarras
2017-04-26 | 18:41:41 | GMT | EmmanuelMacron | We want to wear the dignity of France. #MacronArras Pic.twitter.com/GhgAPkKqCG | #MacronArras | 46 | 322 | 540,Macron,FALSE,#macronarras
2017-04-26 | 18:41:41 | GMT | EmmanuelMacron | We want to wear the dignity of France. #MacronArras Pic.twitter.com/GhgAPkKqCG | #MacronArras | 46 | 322 | 540,Macron,FALSE,#macronarras
2017-04-26 | 18:33:09 | GMT | EmmanuelMacron | The moment we live in is more serious than the interests of each other. Including the very ´. #MacronArras | #MacronArras | 88 | 377 | 679,Macron,FALSE,#macronarras
2017-04-26 | 18:33:09 | GMT | EmmanuelMacron | The moment we live in is more serious than the interests of each other. Including the very ´. #MacronArras | #MacronArras | 88 | 377 | 679,Macron,FALSE,#macronarras
| 2017-04-26 | 18:31:48 | GMT | EmmanuelMacron | This meeting In Arras Will be our first gathering of entre-deux-tours. #MacronArras | #MacronArras | 13 | 150 | 302,Macron,FALSE,#macronarras
| 2017-04-26 | 18:31:48 | GMT | EmmanuelMacron | This meeting In Arras Will be our first gathering of entre-deux-tours. #MacronArras | #MacronArras | 13 | 150 | 302,Macron,FALSE,#macronarras
2017-04-25 | 18:57:50 | GMT | EmmanuelMacron | I want to convince you. #JT20H Pic.twitter.com/5RHg8aZQE4 | #JT20H | 520 | 1513 | 2645,Macron,FALSE,#jt20h
2017-04-25 | 18:57:50 | GMT | EmmanuelMacron | I want to convince you. #JT20H Pic.twitter.com/5RHg8aZQE4 | #JT20H | 520 | 1513 | 2645,Macron,FALSE,#jt20h
2017-04-25 | 18:53:26 | GMT | EmmanuelMacron | We can have an effective and fair society. #JT20H Pic.twitter.com/nwVLJ3he60 | #JT20H | 161 | 771 | 1288,Macron,FALSE,#jt20h
2017-04-25 | 18:53:26 | GMT | EmmanuelMacron | We can have an effective and fair society. #JT20H Pic.twitter.com/nwVLJ3he60 | #JT20H | 161 | 771 | 1288,Macron,FALSE,#jt20h
2017-04-25 | 18:47:30 | GMT | EmmanuelMacron | I do not carry the globalization was born ¯ ve. Our farmers and ranchers have Said: They work in Europe and around the world. #JT20H | #JT20H | 128 | 703 | 1266,Macron,FALSE,#jt20h
2017-04-25 | 18:47:30 | GMT | EmmanuelMacron | I do not carry the globalization was born ¯ ve. Our farmers and ranchers have Said: They work in Europe and around the world. #JT20H | #JT20H | 128 | 703 | 1266,Macron,FALSE,#jt20h
2017-04-25 | 18:30:52 | GMT | EmmanuelMacron | It is the ¨ system of the old political parties that has nurtured the national Front for so many of years. #JT20H Pic.twitter.com/RHNi2uhLPD | #JT20H | 164 | 923 | 1322,Macron,FALSE,#jt20h
2017-04-25 | 18:30:52 | GMT | EmmanuelMacron | It is the ¨ system of the old political parties that has nurtured the national Front for so many of years. #JT20H Pic.twitter.com/RHNi2uhLPD | #JT20H | 164 | 923 | 1322,Macron,FALSE,#jt20h
